Title,Link,Pic,displayPic,floar,floar1,verticalTable,verticalTable1,verticalTable2,priceLabel,windowFacing,layoutSpace,priceLabel1,layoutSpace1,unitSummary,memberName,memberName1,verticalTable3,btn-favorite--watch,anchor,anchor1,relatedKeywordsData,relatedKeywordsData1,relatedKeywordsData2,relatedKeywordsData3,relatedKeywordsData4,relatedKeywordsData5,textFeatureComment,onlineIcon,memberName2,relatedKeywordsData6,relatedKeywordsData7
アデッソ野方,https://www.homes.co.jp/mansion/b-1247780000066/,https://image1.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fad5c2roxmsv6ksp.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,4階東,4階東,西武新宿線 野方駅 徒歩7分東京都中野区野方2丁目62-13,RC(鉄筋コンクリート) / 6階建,2007年01月（築14年）,"3,280万円",東,1LDK/44.36m²,"3,280万円",1LDK/44.36m²,26枚,（Findoor 株式会社平成ビルディング　笹塚店）,（Findoor 株式会社平成ビルディング　笹塚店）,-,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1247780000066/,ペット相談可,ペット相談可,オートロック,オートロック,エレベーター,エレベーター,南東角部屋２面窓あり。日照・眺望良好です。設備も充実しております。是非お問合せ下さい。,,,スーパー800m以内,角部屋
クリオ赤塚公園,https://www.homes.co.jp/mansion/b-1318030005172/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fa17f2rrfa1j3u4y.jpg&width=208&height=138,"https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584","4階南,4階南",4階南,都営三田線 高島平駅 徒歩13分東京都板橋区徳丸7丁目,RC(鉄筋コンクリート) / 9階建,2012年02月（築9年）,"3,790万円,3,790万円","南,南","3LDK/70.5m²,3LDK/70.5m²","3,790万円",3LDK/70.5m²,20枚,"（株式会社福屋不動産販売　池袋店）,オンライン相談可",（株式会社福屋不動産販売　池袋店）,25戸,"お気に入りに登録,お気に入りに登録","詳細を見る,詳細を見る",https://www.homes.co.jp/mansion/b-1318030005172/,"ペット相談可,ペット相談可",ペット相談可,オートロック,オートロック,エレベーター,エレベーター,２０２０年２月内装リフォーム済み、ペット飼育可、２０１２年２月築、南西角部屋、赤塚公園まで約１００ｍ,オンライン相談可,（株式会社東宝ハウス城東）,角部屋,
センチュリーハイツ練馬高野台,https://www.homes.co.jp/mansion/b-1382440000168/,https://image3.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fp6yd2rtpgzvwnfl.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,2階-,2階-,西武池袋線 練馬高野台駅 徒歩8分東京都練馬区高野台4丁目,RC(鉄筋コンクリート) / 8階建,2001年12月（築19年）,"3,200万円",-,2LDK/55.25m²,"3,200万円",2LDK/55.25m²,11枚,（城北不動産株式会社　練馬桜台支店）,（城北不動産株式会社　練馬桜台支店）,33戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1382440000168/,ペット相談可,ペット相談可,オートロック,オートロック,スーパー800m以内,スーパー800m以内,【練馬エリア】は城北不動産にお任せください! 地域密着でお客様のお家探しを全力でサポート致します。,,,,
シティテラス板橋蓮根,https://www.homes.co.jp/mansion/b-1382440000167/,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fxhbs2rtpgzvwnct.jpg&width=208&height=138,,10階東,10階東,都営三田線 蓮根駅 徒歩6分東京都板橋区坂下3丁目,RC(鉄筋コンクリート) / 11階建,2012年04月（築9年）,"4,780万円",東,3LDK/72.88m²,"4,780万円",3LDK/72.88m²,13枚,（城北不動産株式会社　練馬桜台支店）,（城北不動産株式会社　練馬桜台支店）,350戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1382440000167/,オートロック,オートロック,エレベーター,エレベーター,大規模マンション,大規模マンション,【板橋エリア】は城北不動産にお任せください! 地域密着でお客様のお家探しを全力でサポート致します。,,,スーパー800m以内,
シティインデックス千代田秋葉原,https://www.homes.co.jp/mansion/b-1330670000249/,https://image3.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fs0t72rrveprs091.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,7階西,7階西,ＪＲ山手線 秋葉原駅 徒歩6分東京都千代田区神田佐久間町3丁目21-33,RC(鉄筋コンクリート) / 14階建,2017年08月（築4年）,"5,880万円",西,1LDK/47.85m²,"5,880万円",1LDK/47.85m²,30枚,（未来エステート株式会社）,（未来エステート株式会社）,1戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1330670000249/,ペット相談可,ペット相談可,オートロック,オートロック,エレベーター,エレベーター,7階角部屋/ペット飼育可/床暖房・オートバス・浄水器一体型シャワー水栓等設備充実/8駅8路線が利用可,,,スーパー800m以内,角部屋
パークホームズ板橋蓮根二番街,https://www.homes.co.jp/mansion/b-1419510000647/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fg1ho2rv0ryw0ukd.jpg&width=208&height=138,"https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584","2階南,2階南,1階南",2階南,都営三田線 西台駅 徒歩5分東京都板橋区蓮根3丁目26-12,RC(鉄筋コンクリート) / 11階建,2017年01月（築4年）,"5,290万円,4,980万円,4,180万円","南,南,南","3LDK/75.26m²,3LDK/75.26m²,3LDK/69.64m²","5,290万円",3LDK/75.26m²,20枚,"オンライン相談可,オンライン相談可,（大成有楽不動産販売株式会社　成増センター）",オンライン相談可,358戸,"お気に入りに登録,お気に入りに登録,お気に入りに登録","詳細を見る,詳細を見る,詳細を見る",https://www.homes.co.jp/mansion/b-1267650013174/,"ペット相談可,ペット相談可,大規模マンション",ペット相談可,"大規模マンション,駐車場あり",大規模マンション,オートロック,オートロック,平成29年築・358戸の大規模コミュニティ。南向き。アイランドキッチン。カウンターデスクが3箇所。,"オンライン相談可,オンライン相談可","（株式会社東宝ハウス城東）,（株式会社インデックス・ワン）",エレベーター,大規模マンション
ライオンズ石神井サウスマークス,https://www.homes.co.jp/mansion/b-1282130000027/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fywfi2rq5gthhor1.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,1階西,1階西,西武新宿線 井荻駅 徒歩8分東京都練馬区下石神井1丁目1-43,RC(鉄筋コンクリート) / 8階建,2007年02月（築14年）,"4,580万円",西,3LDK/80.98m²,"4,580万円",3LDK/80.98m²,25枚,（株式会社フロネシス）,（株式会社フロネシス）,79戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1282130000027/,ペット相談可,ペット相談可,駐車場あり,駐車場あり,オートロック,オートロック,,,,エレベーター,スーパー800m以内
Ｄ’グラフォート西台,https://www.homes.co.jp/mansion/b-1392850000398/,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fom992ru2r84fxx6.jpg&width=208&height=138,"https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584","9階南,6階西,1階南",9階南,都営三田線 西台駅 徒歩7分東京都板橋区高島平9丁目,RC(鉄筋コンクリート) / 12階建,2007年08月（築14年）,"3,490万円,2,880万円,3,480万円","南,西,南","2SLDK/66.41m²,2LDK/60.82m²,2SLDK/66.41m²","3,490万円",2SLDK/66.41m²,21枚,"オンライン相談可,（株式会社福屋不動産販売　成増店）,オンライン相談可",オンライン相談可,117戸,"お気に入りに登録,お気に入りに登録,お気に入りに登録","詳細を見る,詳細を見る,詳細を見る",https://www.homes.co.jp/mansion/b-1392850000398/,"ペット相談可,オートロック,ペット相談可",ペット相談可,"オートロック,エレベーター,オートロック",オートロック,"エレベーター,角部屋,エレベーター",エレベーター,南向きの開放感のある横長リビング,"オンライン相談可,オンライン相談可","（株式会社大京穴吹不動産　池袋店【電話受付：東京本社】）,（株式会社インデックス・ワン）",スーパー800m以内,
ヴィークステージ練馬豊玉桜ＨＯＵＳＥ,https://www.homes.co.jp/mansion/b-1393020000150/,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fr7r92ru2z19seqj.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,2階東,2階東,西武池袋線 練馬駅 徒歩13分東京都練馬区豊玉中4丁目,RC(鉄筋コンクリート) / 4階建,2016年11月（築4年）,"5,380万円",東,2SLDK/68.69m²,"5,380万円",2SLDK/68.69m²,14枚,オンライン相談可,オンライン相談可,76戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1393020000150/,ペット相談可,ペット相談可,オートロック,オートロック,エレベーター,エレベーター,2016年築×第一種低層住居専用地域×低層レジデンス,オンライン相談可,（株式会社大京穴吹不動産　練馬店【電話受付：東京本社】）,,
グロリオスプラザ調布,https://www.homes.co.jp/mansion/b-1009480094508/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Foofz2rghjge2sz5.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,3階南東,3階南東,京王線 西調布駅 徒歩8分東京都調布市多摩川1丁目,RC(鉄筋コンクリート) / 6階建,2001年11月（築19年）,"3,390万円",南東,3LDK/66.87m²,"3,390万円",3LDK/66.87m²,18枚,オンライン相談可,オンライン相談可,46戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1009480094508/,オートロック,オートロック,エレベーター,エレベーター,,,毎日の暮らしが便利になる駅徒歩8分 リビングが見渡せる対面式キッチン 南向きバルコニーの明るい住まい,オンライン相談可,（株式会社東宝ハウス立川）,,
Brillia上野TheResidence,https://www.homes.co.jp/mansion/b-1004580034496/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F0wsq2rgbacl5mo1.jpg&width=208&height=138,"https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584","14階南西,14階西",14階南西,東京メトロ銀座線 稲荷町駅 徒歩3分東京都台東区東上野3丁目,RC(鉄筋コンクリート) / 14階建,2017年04月（築4年）,"6,480万円,6,480万円","南西,西","2LDK/52.08m²,2LDK/52.08m²","6,480万円",2LDK/52.08m²,13枚,"オンライン相談可,オンライン相談可",オンライン相談可,39戸,"お気に入りに登録,お気に入りに登録","詳細を見る,詳細を見る",https://www.homes.co.jp/mansion/b-1004580034496/,"ペット相談可,ペット相談可",ペット相談可,"オートロック,オートロック",オートロック,"エレベーター,エレベーター",エレベーター,徒歩8分圏内に3駅と好立地 東京建物分譲、築浅のブリリアシリーズ,"オンライン相談可,オンライン相談可","（株式会社ケーコーポレーション　本店）,（株式会社アドキャスト　錦糸町支店）","最上階,最上階","スーパー800m以内,角部屋"
プレシス東村山,https://www.homes.co.jp/mansion/b-1393120000247/,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fm6go2ru33mnjblq.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,2階西,2階西,西武新宿線 東村山駅 徒歩11分東京都東村山市久米川町3丁目,RC(鉄筋コンクリート) / 6階建,2012年08月（築9年）,"2,950万円",西,3LDK/64.97m²,"2,950万円",3LDK/64.97m²,21枚,オンライン相談可,オンライン相談可,31戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1393120000247/,ペット相談可,ペット相談可,駐車場あり,駐車場あり,オートロック,オートロック,駅から平坦な道のり。商業施設充実の周辺環境です。,オンライン相談可,（株式会社大京穴吹不動産　国分寺店【電話受付：東京本社】）,エレベーター,
ドレッセ目黒大橋プレヴィ,https://www.homes.co.jp/mansion/b-1392840000344/,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F5nex2ru2qrl2cte.jpg&width=208&height=138,"https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584","7階南西,7階南東",7階南西,東急田園都市線 池尻大橋駅 徒歩2分東京都目黒区大橋2丁目,RC(鉄筋コンクリート) / 15階建,2017年01月（築4年）,"7,300万円,5,280万円","南西,南東","2LDK/58.27m²,1LDK/37.97m²","7,300万円",2LDK/58.27m²,18枚,"オンライン相談可,オンライン相談可",オンライン相談可,104戸,"お気に入りに登録,お気に入りに登録","詳細を見る,詳細を見る",https://www.homes.co.jp/mansion/b-1392840000344/,"ペット相談可,ペット相談可",ペット相談可,"エレベーター,駐車場あり",エレベーター,"角部屋,オートロック",角部屋,目黒天空公園まで260ｍ 池尻大橋駅徒歩2分,"オンライン相談可,オンライン相談可","（株式会社大京穴吹不動産　渋谷店【電話受付：東京本社】）,（明和地所株式会社　渋谷店）",エレベーター,スーパー800m以内
